Date,Open,High,Low,Close,Volume,Adj Close
2009-05-18,123.730003,129.309998,121.570007,122.50,96289600,16.294504
2009-05-11,127.370003,130.959991,119.379997,122.419998,121275200,16.283861
2009-05-04,128.23999,133.50,126.26001,129.190002,124044600,17.184383
2009-04-27,122.899994,127.950005,122.660004,127.240005,114533100,16.925001
2009-04-20,121.729996,127.199997,118.600006,123.900009,168091900,16.480728
2009-04-13,120.009995,124.25,115.76001,123.419998,117384100,16.416878
2009-04-06,114.940002,120.00,113.279999,119.57,136314500,15.904766
2009-03-30,104.510002,116.130005,102.610001,115.989998,155542800,15.428567
2009-03-23,102.709999,109.980003,101.75,106.850006,153137600,14.212798
2009-03-16,96.529999,103.479996,94.18,101.590004,178784700,13.513132
2009-03-09,84.18,97.200005,82.57,95.93,187927700,12.760259
2009-03-02,88.120003,92.770004,82.330002,85.300003,197736000,11.346295
2009-02-23,91.650002,92.919998,86.509995,89.309998,188183300,11.879691
2009-02-17,96.870003,97.040001,89.00,91.199997,189758600,12.131091
2009-02-09,100.00,103.00,95.770004,99.160004,183260500,13.189902
2009-02-02,89.100006,100.00,88.900002,99.720001,170121700,13.264391
2009-01-26,88.860001,95.00,88.299995,90.129997,170794500,11.988764
2009-01-20,81.93,90.00,78.199997,88.360001,261405200,11.753325
2009-01-12,90.459999,90.989998,80.050003,82.330002,265851800,10.951237
2009-01-05,93.170006,97.169998,90.040001,90.579994,222215700,12.048621
2008-12-29,86.519997,91.040001,84.720001,90.75,187947300,12.071235
2008-12-22,90.019997,90.029999,84.550003,85.809998,128714400,11.414134
2008-12-15,95.989998,96.479996,88.019997,90.00,246923000,11.971472
2008-12-08,97.279999,103.599998,92.529999,98.269997,270423800,13.071517
2008-12-01,91.300003,96.229996,86.50,94.00,277316700,12.503538
2008-11-24,85.209999,95.25,84.839996,92.669998,242197500,12.326626
2008-11-17,88.480003,91.580002,79.139999,82.580002,341510400,10.98449
2008-11-10,100.170006,100.400002,86.019997,90.240005,339334500,12.003396
2008-11-03,105.93,111.790001,95.720001,98.239998,306370100,13.067527
2008-10-27,95.07,112.190002,91.860001,107.589996,404586400,14.31123
2008-10-20,99.779999,101.25,90.110001,96.380005,462856300,12.820117
2008-10-13,104.550003,116.399994,85.889999,97.400002,442349700,12.955793
2008-10-06,91.959999,101.50,85.00,96.800003,501530600,12.875983
2008-09-29,119.620003,119.68,94.649994,97.07,472449300,12.911898
2008-09-22,139.940002,140.25,123.00,128.23999,265829400,17.058018
2008-09-15,142.029999,147.690002,120.68,140.909988,321402700,18.743334
2008-09-08,164.570007,164.889999,146.00,148.940002,251415500,19.811457
2008-09-02,172.399994,173.50,157.650009,160.179993,190366700,21.306559
2008-08-25,176.149994,176.25,169.039993,169.529999,121921500,22.550262
2008-08-18,175.570007,177.809998,171.809998,176.790009,132726300,23.515963
2008-08-11,170.069992,180.450012,169.669998,175.740005,199474100,23.376295
2008-08-04,156.600006,169.649994,152.910004,169.549988,172933800,22.552923
2008-07-28,162.339996,162.470001,153.650009,156.659988,168605200,20.838341
2008-07-21,166.899994,168.369995,146.529999,162.119995,288754300,21.564611
2008-07-14,179.240005,179.300003,165.00,165.149994,214991400,21.967651
2008-07-07,173.160004,180.910004,171.00,172.580002,218760900,22.955963
